"hour","offshore_f","offshore_g","onshore","pv_g","pv_c","river","lake","biogas1","biogas2","ocgt","ccgt","nuc","h2_ccgt","phs","battery1","battery4","electrolysis","hydrogen","SC","demand","ElecStr1","ElecStr4","Pump","hydrogen","elec_market","gas_market1","gas_market2","h2_market","OK"
"1709",0.00,21.83,41.72,0.00,0.00,3.71,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,4.92,0.00,0.00,64.02,0.00,0.00,0.00,-0.35,16.54,204.54,144.89,24.45,"OK"
"1710",0.00,21.60,39.21,6.41,0.00,4.02,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,5.50,0.00,0.00,67.22,0.00,0.00,0.00,-0.94,16.54,204.54,144.89,24.45,"OK"
"1711",0.00,21.22,41.20,28.46,0.00,4.41,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,20.26,0.00,0.00,71.59,0.00,0.00,0.00,-15.69,16.54,204.54,144.89,24.45,"OK"
"1712",0.00,22.32,51.29,50.09,0.00,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,74.25,0.00,-6.11,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1713",0.00,21.16,49.32,66.38,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,75.67,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1714",0.00,19.56,45.56,76.61,0.00,4.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,75.83,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1715",0.00,18.13,42.27,80.74,0.00,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,76.32,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1716",0.00,16.86,39.50,79.03,0.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,77.25,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1717",0.00,15.75,37.47,71.62,0.00,4.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,79.35,0.00,-11.46,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1718",0.00,14.85,36.28,58.27,0.00,4.51,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,79.77,0.00,0.00,-4.92,-19.84,13.86,204.54,144.89,24.45,"OK"
"1719",0.00,14.15,34.67,39.17,0.00,4.15,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,13.18,0.00,0.00,77.88,0.00,0.00,0.00,-8.62,16.54,204.54,144.89,24.45,"OK"
"1720",0.00,13.83,31.62,17.07,0.00,4.13,4.59,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,74.56,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1721",0.00,15.03,36.28,1.33,0.00,4.23,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.03,0.00,4.57,0.00,73.07,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1722",0.00,16.52,42.94,0.00,0.00,4.43,12.60,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,79.81,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1723",0.00,17.61,45.38,0.00,0.00,4.98,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,2.81,0.00,4.57,0.00,86.94,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1724",0.00,18.52,44.43,0.00,0.00,5.10,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.10,0.00,1.08,0.00,4.57,0.00,85.40,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1725",0.00,19.07,42.89,0.00,0.00,4.91,11.90,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,82.07,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1726",0.00,19.08,41.59,0.00,0.00,4.71,9.61,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,78.31,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1727",0.00,18.70,40.38,0.00,0.00,4.70,9.88,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,76.97,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1728",0.00,18.32,39.25,0.00,0.00,4.54,9.07,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,74.48,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1729",0.00,17.55,37.45,0.00,0.00,4.12,8.62,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,71.05,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1730",0.00,16.24,35.28,0.00,0.00,3.75,7.42,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,66.00,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1731",0.00,14.53,32.41,0.00,0.00,3.54,10.54,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,64.33,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1732",0.00,13.09,29.67,0.00,0.00,3.56,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,1.05,0.00,4.57,0.00,63.54,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1733",0.00,12.39,27.80,0.00,0.00,3.55,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,3.93,0.00,4.57,0.00,63.83,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1734",0.00,12.00,25.48,5.94,0.00,3.58,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,3.71,0.00,4.57,0.00,66.86,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1735",0.00,10.15,20.78,27.68,0.00,3.86,5.40,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,71.18,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1736",0.00,9.06,21.58,49.63,0.00,3.98,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,10.31,0.00,0.00,73.82,0.00,0.00,0.00,-5.74,16.54,204.54,144.89,24.45,"OK"
"1737",0.00,7.68,19.98,66.33,0.00,4.17,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,10.56,0.00,0.00,75.23,0.00,-12.16,0.00,-5.99,16.54,204.54,144.89,24.45,"OK"
"1738",0.00,5.60,16.90,76.22,0.00,4.42,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,23.18,0.00,0.00,75.54,0.00,0.00,0.00,-18.62,16.54,204.54,144.89,24.45,"OK"
"1739",0.00,3.89,14.38,80.21,0.00,4.46,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,22.27,0.00,0.00,76.55,0.00,0.00,0.00,-17.71,16.54,204.54,144.89,24.45,"OK"
"1740",0.00,2.55,12.23,78.74,0.00,4.32,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,17.90,0.00,0.00,77.29,0.00,0.00,0.00,-13.33,16.54,204.54,144.89,24.45,"OK"
"1741",0.00,1.54,10.64,71.85,0.00,4.22,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,7.35,0.00,0.00,79.17,0.00,-2.59,0.00,-2.78,16.54,204.54,144.89,24.45,"OK"
"1742",0.00,0.90,9.69,59.46,0.00,4.07,6.17,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,2.88,1.68,0.00,79.75,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1743",0.00,0.75,9.24,41.35,0.00,3.82,12.86,0.00,0.00,0.00,0.00,3.31,0.00,6.65,0.00,0.00,0.00,4.57,0.00,77.97,0.00,0.00,0.00,0.00,19.35,204.54,144.89,25.21,"OK"
"1744",0.00,1.14,10.72,19.24,0.00,3.65,12.86,0.00,7.73,0.00,4.41,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,74.75,0.00,0.00,0.00,0.00,144.89,204.54,144.89,25.21,"OK"
"1745",0.00,2.13,16.09,1.84,0.00,3.83,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,4.62,0.00,26.04,0.00,72.98,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1746",0.00,3.46,21.88,0.00,0.00,4.01,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,5.92,0.00,26.04,0.00,79.74,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1747",0.00,4.62,25.41,0.00,0.00,4.78,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,7.59,0.00,26.04,0.00,86.87,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1748",0.00,5.64,25.89,0.00,0.00,4.82,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,4.52,0.00,26.04,0.00,85.34,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1749",0.00,5.91,24.75,0.00,0.00,4.72,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,2.25,0.00,26.04,0.00,82.11,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1750",0.00,5.46,22.83,0.00,0.00,4.40,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,1.10,0.00,26.04,0.00,78.27,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1751",0.00,4.70,20.20,0.00,0.00,4.43,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,2.91,0.00,26.04,0.00,76.71,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1752",0.00,3.74,17.29,0.00,0.00,4.24,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,4.56,0.00,26.04,0.00,74.30,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1753",0.00,2.81,14.17,0.00,0.00,3.85,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,5.60,0.00,26.04,0.00,70.90,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1754",0.00,2.27,11.72,0.00,0.00,3.72,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,3.46,0.00,26.04,0.00,65.63,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1755",0.00,2.41,10.91,0.00,0.00,3.45,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,2.82,0.00,26.04,0.00,64.06,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1756",0.00,3.12,11.45,0.00,0.00,3.23,12.86,0.00,15.55,0.00,8.86,3.31,12.24,7.20,0.00,0.87,0.00,26.04,0.00,63.13,0.00,0.00,0.00,0.00,166.86,204.54,144.89,25.21,"OK"
"1757",0.00,4.17,12.90,0.00,0.00,3.19,12.86,0.00,13.03,0.00,7.43,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,63.30,0.00,0.00,0.00,0.00,144.89,204.54,144.89,25.21,"OK"
"1758",0.00,5.43,13.75,3.57,0.00,3.22,12.86,0.00,8.55,0.00,4.88,3.31,12.24,7.20,0.00,0.00,0.00,26.04,0.00,66.45,0.00,0.00,0.00,0.00,144.89,204.54,144.89,25.21,"OK"
"1759",0.00,6.01,10.68,18.87,0.00,3.38,12.86,0.00,0.00,0.00,0.00,3.31,8.43,7.20,0.00,0.00,0.00,19.35,0.00,70.73,0.00,0.00,0.00,0.00,44.23,204.54,144.89,25.21,"OK"
"1760",0.00,5.99,10.18,37.57,0.00,3.55,12.83,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,73.43,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1761",0.00,6.72,13.20,52.46,0.00,3.64,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,3.31,1.26,0.00,74.92,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1762",0.00,7.71,15.67,62.18,0.00,3.85,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,13.14,0.00,0.00,75.21,0.00,0.00,0.00,-8.57,16.54,204.54,144.89,24.45,"OK"
"1763",0.00,8.37,16.68,64.88,0.00,3.91,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,15.90,0.00,0.00,75.94,0.00,0.00,0.00,-11.33,16.54,204.54,144.89,24.45,"OK"
"1764",0.00,9.04,18.18,61.15,0.00,4.05,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,14.51,0.00,0.00,76.39,0.00,0.00,0.00,-9.94,16.54,204.54,144.89,24.45,"OK"
"1765",0.00,10.07,20.79,52.47,0.00,3.97,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,9.27,0.00,0.00,78.25,0.00,0.00,0.00,-4.70,16.54,204.54,144.89,24.45,"OK"
"1766",0.00,11.46,24.46,40.48,0.00,3.71,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,3.42,1.15,0.00,78.86,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1767",0.00,12.98,27.69,25.93,0.00,3.48,3.64,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,77.03,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1768",0.00,14.34,31.08,11.53,0.00,3.33,12.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,1.83,2.73,0.00,74.00,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1769",0.00,16.67,40.35,1.25,0.00,3.34,7.76,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,72.68,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1770",0.00,19.45,48.61,0.00,0.00,3.63,4.24,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,79.25,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1771",0.00,21.11,50.72,0.00,0.00,4.18,7.13,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,86.45,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1772",0.00,21.79,49.63,0.00,0.00,4.53,5.62,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,84.89,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1773",0.00,21.36,47.28,0.00,0.00,4.54,5.14,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,81.63,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1774",0.00,20.57,44.84,0.00,0.00,4.34,4.83,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,77.90,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1775",0.00,19.83,42.27,0.00,0.00,4.21,6.61,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,76.22,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1776",0.00,19.12,39.35,0.00,0.00,3.82,8.46,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,74.07,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1777",0.00,18.38,36.39,0.00,0.00,3.46,8.89,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,70.43,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1778",0.00,17.76,34.19,0.00,0.00,3.25,6.83,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,65.34,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1779",0.00,17.69,32.77,0.00,0.00,3.09,6.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,63.73,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1780",0.00,18.09,32.31,0.00,0.00,3.05,5.86,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,62.63,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1781",0.00,18.69,32.54,0.00,0.00,3.13,5.11,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,62.77,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1782",0.00,18.79,30.98,5.62,0.00,3.40,3.57,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,0.00,4.57,0.00,65.66,0.00,0.00,0.00,0.00,17.11,204.54,144.89,25.21,"OK"
"1783",0.00,17.77,26.62,25.97,0.00,3.91,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,5.81,0.00,0.00,69.83,0.00,0.00,0.00,-1.24,16.54,204.54,144.89,24.45,"OK"
"1784",0.00,17.21,28.08,46.80,0.00,4.28,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,20.51,0.00,0.00,72.33,0.00,0.00,0.00,-15.95,16.54,204.54,144.89,24.45,"OK"
"1785",0.00,17.31,31.35,62.25,0.00,4.53,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,73.84,0.00,-7.38,-4.99,-19.84,13.40,204.54,144.89,24.45,"OK"
"1786",0.00,17.28,29.97,72.72,0.00,4.53,0.00,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.00,0.00,24.40,0.00,0.00,74.19,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"1787",0.00,16.55,28.00,76.86,0.00,4.55,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,24.40,0.00,0.00,75.41,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"1788",0.00,16.19,27.58,75.03,0.00,4.52,0.00,0.00,0.00,0.00,0.00,2.65,0.00,0.00,0.00,0.00,24.40,0.00,0.00,75.06,0.00,-12.16,-6.20,-19.84,10.00,204.54,144.89,24.45,"OK"
"1789",0.00,16.55,29.01,68.29,0.00,4.28,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,76.60,0.00,-6.11,-6.20,-19.84,13.40,204.54,144.89,24.45,"OK"
"1790",0.00,17.70,32.20,56.29,0.00,4.18,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,24.40,0.00,0.00,77.07,0.00,-4.08,0.00,-19.84,13.40,204.54,144.89,24.45,"OK"
"1791",0.00,19.03,35.96,38.62,0.00,3.94,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,19.45,0.00,0.00,74.94,0.00,0.00,0.00,-14.88,16.54,204.54,144.89,24.45,"OK"
"1792",0.00,20.03,37.91,18.62,0.00,3.90,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,9.21,0.00,0.00,71.50,0.00,0.00,0.00,-4.64,16.54,204.54,144.89,24.45,"OK"
"1793",0.00,21.25,44.68,2.42,0.00,3.88,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,9.03,0.00,0.00,70.69,0.00,0.00,0.00,-4.47,16.54,204.54,144.89,24.45,"OK"
"1794",0.00,22.70,53.34,0.00,0.00,4.27,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,5.48,0.00,0.00,76.31,0.00,0.00,0.00,-0.91,16.54,204.54,144.89,24.45,"OK"
"1795",0.00,23.57,55.19,0.00,0.00,4.79,0.00,0.00,0.00,0.00,0.00,3.31,0.00,2.53,0.00,0.15,4.57,0.00,0.00,83.45,0.00,0.00,0.00,0.00,16.54,204.54,144.89,24.45,"OK"
"1796",0.00,23.76,53.67,0.00,0.00,4.83,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,0.00,7.54,0.00,0.00,82.72,0.00,0.00,0.00,-2.97,16.54,204.54,144.89,24.45,"OK"
"1797",0.00,23.60,51.65,0.00,0.00,4.67,0.00,0.00,0.00,0.00,0.00,3.31,0.00,7.20,0.00,9.58,14.82,0.00,0.00,80.25,0.00,0.00,0.00,-10.26,16.54,204.54,144.89,24.45,"OK"
"1798",0.00,23.34,49.79,0.00,0.00,4.46,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,12.16,12.23,0.00,0.00,76.77,0.00,0.00,0.00,-7.66,16.54,204.54,144.89,24.45,"OK"
"1799",0.00,22.85,47.85,0.00,0.00,4.32,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,12.16,12.13,0.00,0.00,74.33,0.00,0.00,0.00,-7.56,16.54,204.54,144.89,24.45,"OK"
"1800",0.00,22.45,46.33,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,12.16,14.43,0.00,0.00,69.21,0.00,0.00,0.00,-9.86,16.54,204.54,144.89,24.45,"OK"
"1801",0.00,22.02,44.57,0.00,0.00,3.87,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,6.41,0.00,0.00,65.22,0.00,0.00,0.00,-1.84,16.54,204.54,144.89,24.45,"OK"
"1802",0.00,21.91,43.94,0.00,0.00,3.43,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,9.58,0.00,0.00,59.82,0.00,0.00,0.00,-5.01,16.54,204.54,144.89,24.45,"OK"
"1803",0.00,22.11,44.02,0.00,0.00,3.29,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,11.00,0.00,0.00,58.06,0.00,0.00,0.00,-6.43,16.54,204.54,144.89,24.45,"OK"
"1804",0.00,22.55,44.16,0.00,0.00,3.20,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,11.95,0.00,0.00,57.28,0.00,0.00,0.00,-7.38,16.54,204.54,144.89,24.45,"OK"
"1805",0.00,23.16,44.64,0.00,0.00,3.24,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,12.62,0.00,0.00,57.52,0.00,0.00,0.00,-8.06,16.54,204.54,144.89,24.45,"OK"
"1806",0.00,23.83,44.74,4.16,0.00,3.48,0.00,0.00,0.00,0.00,0.00,3.31,0.00,0.00,0.00,0.00,15.96,0.00,0.00,58.24,0.00,0.00,0.00,-11.40,16.54,204.54,144.89,24.45,"OK"
"1807",0.00,24.13,44.94,19.67,0.00,4.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,59.56,0.00,0.00,-0.70,-19.84,0.00,204.54,144.89,24.45,"OK"
"1808",0.00,25.05,57.45,36.60,0.00,4.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,62.26,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1809",0.00,25.67,62.54,49.18,0.00,4.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,64.31,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1810",0.00,25.63,62.01,59.51,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,65.59,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1811",0.00,25.45,60.56,65.56,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,67.92,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1812",0.00,25.40,59.73,66.64,0.00,4.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.85,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1813",0.00,25.50,59.84,61.86,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,72.33,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1814",0.00,25.81,60.88,50.64,0.00,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,72.57,0.00,-12.16,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1815",0.00,26.31,62.30,32.42,0.00,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,70.43,0.00,-3.68,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1816",0.00,26.64,62.19,13.60,0.00,3.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,67.21,0.00,0.00,-6.20,-19.84,0.00,204.54,144.89,24.45,"OK"
"1817",0.00,27.06,68.77,1.31,0.00,3.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82,24.40,0.00,0.00,64.28,0.00,0.00,-4.75,-19.84,0.00,204.54,144.89,24.45,"OK"
"1818",0.00,27.36,73.97,0.00,0.00,3.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.40,0.00,0.00,68.78,0.00,0.00,-3.98,-19.84,0.00,204.54,144.89,24.45,"OK"
"1819",0.00,27.38,72.87,0.00,0.00,4.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.71,24.40,0.00,0.00,75.03,0.00,0.00,0.00,-19.84,0.00,204.54,144.89,24.45,"OK"
"1820",0.00,27.30,70.11,0.00,0.00,4.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.16,24.40,0.00,0.00,75.80,0.00,0.00,-6.05,-19.84,0.00,204.54,144.89,24.45,"OK"
"1821",0.00,27.31,69.03,0.00,0.00,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.70,24.40,0.00,0.00,74.27,0.00,0.00,0.00,-19.84,0.00,204.54,144.89,24.45,"OK"
